id,img_1,img_2,score,similarity_type,lien_interne
30039647,"wit75_pdf75_0106_944,1402,190,188.jpg","wit75_pdf75_0892_1836,176,224,197.jpg",95.83885,1,True
30039513,"wit75_pdf75_0106_54,229,219,217.jpg","wit75_pdf75_0892_1836,176,224,197.jpg",72.01397,1,True
30041929,"wit75_pdf75_0106_584,255,271,200.jpg","wit75_pdf75_0892_1836,176,224,197.jpg",89.36934,1,True
30041932,"wit75_pdf75_0106_37,441,422,232.jpg","wit75_pdf75_0892_1895,1553,374,282.jpg",33.55892,1,True
30041933,"wit75_pdf75_0106_1068,466,321,200.jpg","wit75_pdf75_0892_1895,1553,374,282.jpg",49.00133,1,True
30041935,"wit75_pdf75_0106_1174,1859,206,302.jpg","wit75_pdf75_0892_1895,1553,374,282.jpg",28.31968,1,True
30041939,"wit75_pdf75_0106_1126,1340,274,240.jpg","wit75_pdf75_0892_1895,1553,374,282.jpg",39.46142,1,True
30041943,"wit75_pdf75_0106_869,787,252,236.jpg","wit75_pdf75_0892_1895,1553,374,282.jpg",29.61871,1,True
30039583,"wit75_pdf75_0106_704,1581,201,249.jpg","wit75_pdf75_0892_1919,1333,192,184.jpg",53.7238,1,True
30039585,"wit75_pdf75_0106_704,1581,201,249.jpg","wit75_pdf75_0892_1919,792,190,257.jpg",30.81007,1,True
30039365,"wit75_pdf75_0106_32,755,262,324.jpg","wit75_pdf75_0892_1919,792,190,257.jpg",31.40849,1,True
30041961,"wit75_pdf75_0106_221,1291,170,316.jpg","wit75_pdf75_0892_1919,792,190,257.jpg",25.11591,1,True
30039510,"wit75_pdf75_0106_54,229,219,217.jpg","wit75_pdf75_0892_1926,1831,153,209.jpg",51.43023,1,True
30039560,"wit75_pdf75_0106_698,1402,226,193.jpg","wit75_pdf75_0892_1926,1831,153,209.jpg",32.32334,1,True
30039263,"wit75_pdf75_0106_1126,1340,274,240.jpg","wit75_pdf75_0892_1926,1831,153,209.jpg",32.5843,1,True
30039473,"wit75_pdf75_0106_489,1643,223,183.jpg","wit75_pdf75_0892_1926,1831,153,209.jpg",28.32525,1,True
30614962,"wit75_pdf75_0106_864,246,257,220.jpg","wit75_pdf75_0892_1926,1831,153,209.jpg",43.66461,1,True
30039483,"wit75_pdf75_0106_491,454,251,212.jpg","wit75_pdf75_0892_1957,2098,152,237.jpg",78.23337,1,True
30039467,"wit75_pdf75_0106_489,1643,223,183.jpg","wit75_pdf75_0892_1957,2098,152,237.jpg",27.85461,1,True
30039598,"wit75_pdf75_0106_761,449,318,245.jpg","wit75_pdf75_0892_1957,2098,152,237.jpg",47.33116,1,True
30039290,"wit75_pdf75_0106_1131,1046,262,274.jpg","wit75_pdf75_0892_1957,2098,152,237.jpg",50.10016,1,True
30041983,"wit75_pdf75_0106_584,255,271,200.jpg","wit75_pdf75_0892_1957,2098,152,237.jpg",67.46834,1,True
30039551,"wit75_pdf75_0106_640,843,258,175.jpg","wit75_pdf75_0892_1987,1085,281,176.jpg",39.82108,1,True
30039541,"wit75_pdf75_0106_584,255,271,200.jpg","wit75_pdf75_0892_1987,1085,281,176.jpg",47.1694,1,True
30039355,"wit75_pdf75_0106_264,262,263,180.jpg","wit75_pdf75_0892_1987,1085,281,176.jpg",44.09445,1,True
30039624,"wit75_pdf75_0106_869,787,252,236.jpg","wit75_pdf75_0892_2012,594,254,207.jpg",59.4464,1,True
30039581,"wit75_pdf75_0106_704,1581,201,249.jpg","wit75_pdf75_0892_2012,594,254,207.jpg",28.88704,1,True
30039533,"wit75_pdf75_0106_584,255,271,200.jpg","wit75_pdf75_0892_2012,594,254,207.jpg",65.39284,1,True
30039515,"wit75_pdf75_0106_54,229,219,217.jpg","wit75_pdf75_0892_2041,387,210,212.jpg",71.6595,1,True
30042007,"wit75_pdf75_0106_944,1402,190,188.jpg","wit75_pdf75_0892_2041,387,210,212.jpg",62.35096,1,True
30042009,"wit75_pdf75_0106_1126,1340,274,240.jpg","wit75_pdf75_0892_2041,387,210,212.jpg",58.54362,1,True
30042010,"wit75_pdf75_0106_70,2061,264,240.jpg","wit75_pdf75_0892_2041,387,210,212.jpg",50.10176,1,True
