id,img_1,img_2,score,similarity_type,lien_interne
30340670,"wit76_pdf76_0012_85,1069,341,186.jpg","wit116_man116_0258_181,1845,849,439.jpg",41.271,1,False
30340683,"wit76_pdf76_0025_60,318,637,496.jpg","wit116_man116_0238_1085,197,308,272.jpg",25.32812,1,False
30617537,"wit76_pdf76_0025_842,1374,349,392.jpg","wit76_pdf76_0167_453,2092,190,224.jpg",49.77355,1,True
29999180,"wit76_pdf76_0025_842,1374,349,392.jpg","wit76_pdf76_0167_53,1859,190,278.jpg",30.06335,1,True
29999179,"wit76_pdf76_0025_60,318,637,496.jpg","wit76_pdf76_0901_1015,649,203,209.jpg",29.31788,1,True
29999176,"wit76_pdf76_0025_60,318,637,496.jpg","wit76_pdf76_0901_1087,2034,126,202.jpg",35.67706,1,True
29999178,"wit76_pdf76_0025_60,318,637,496.jpg","wit76_pdf76_0319_730,842,159,389.jpg",27.89108,1,True
29999183,"wit76_pdf76_0025_842,1374,349,392.jpg","wit76_pdf76_0319_1069,1345,247,251.jpg",41.20603,1,True
29999182,"wit76_pdf76_0025_842,1374,349,392.jpg","wit76_pdf76_0031_726,1479,563,430.jpg",32.82527,1,True
29999181,"wit76_pdf76_0025_842,1374,349,392.jpg","wit76_pdf76_0167_453,2104,191,212.jpg",48.70184,1,True
29999177,"wit76_pdf76_0025_60,318,637,496.jpg","wit76_pdf76_0267_538,816,375,278.jpg",33.52308,1,True
30340685,"wit76_pdf76_0025_60,318,637,496.jpg","wit116_man116_0572_139,60,720,492.jpg",54.95182,1,False
30340699,"wit76_pdf76_0025_842,1374,349,392.jpg","wit116_man116_0242_1321,1777,505,455.jpg",32.02536,1,False
30340677,"wit76_pdf76_0025_60,318,637,496.jpg","wit116_man116_0582_160,1182,416,398.jpg",32.84413,1,False
30340674,"wit76_pdf76_0025_60,318,637,496.jpg","wit116_man116_0248_561,379,320,372.jpg",27.88044,1,False
30340681,"wit76_pdf76_0025_60,318,637,496.jpg","wit116_man116_0258_198,1458,490,389.jpg",31.31008,1,False
30340682,"wit76_pdf76_0025_60,318,637,496.jpg","wit116_man116_0282_1486,206,346,342.jpg",27.09653,1,False
30340697,"wit76_pdf76_0025_842,1374,349,392.jpg","wit116_man116_0242_218,828,399,258.jpg",29.79813,1,False
30340693,"wit76_pdf76_0025_842,1374,349,392.jpg","wit116_man116_0570_994,915,523,294.jpg",28.07082,1,False
30340695,"wit76_pdf76_0025_842,1374,349,392.jpg","wit116_man116_0570_1432,413,367,363.jpg",43.90143,1,False
30340691,"wit76_pdf76_0025_842,1374,349,392.jpg","wit116_man116_0570_544,888,457,338.jpg",29.55751,1,False
30340701,"wit76_pdf76_0025_842,1374,349,392.jpg","wit116_man116_0588_1126,1650,645,547.jpg",40.32148,1,False
30340703,"wit76_pdf76_0025_842,1374,349,392.jpg","wit116_man116_0256_1065,944,420,349.jpg",25.30623,1,False
30340680,"wit76_pdf76_0025_60,318,637,496.jpg","wit116_man116_0238_589,451,311,250.jpg",46.04653,1,False
30340687,"wit76_pdf76_0025_842,1374,349,392.jpg","wit116_man116_0570_1075,450,370,319.jpg",50.43528,1,False
29999184,"wit76_pdf76_0029_141,1602,485,273.jpg","wit76_pdf76_0813_1152,1755,504,395.jpg",37.8867,1,True
29999185,"wit76_pdf76_0029_141,1602,485,273.jpg","wit76_pdf76_0813_569,410,244,174.jpg",38.39627,1,True
29999186,"wit76_pdf76_0029_141,1602,485,273.jpg","wit76_pdf76_0319_35,1605,206,212.jpg",27.08127,1,True
29999187,"wit76_pdf76_0029_141,1602,485,273.jpg","wit76_pdf76_0901_646,403,352,247.jpg",25.7705,1,True
29999188,"wit76_pdf76_0029_141,1602,485,273.jpg","wit76_pdf76_0043_72,1768,305,289.jpg",41.13858,1,True
29999190,"wit76_pdf76_0029_141,1602,485,273.jpg","wit76_pdf76_0031_726,1479,563,430.jpg",47.94186,1,True
29999189,"wit76_pdf76_0029_141,1602,485,273.jpg","wit76_pdf76_0167_248,2136,188,156.jpg",31.40228,1,True
29999712,"wit76_pdf76_0029_141,1602,485,273.jpg","wit76_pdf76_0167_313,1633,228,243.jpg",34.43432,1,True
30340708,"wit76_pdf76_0029_141,1602,485,273.jpg","wit116_man116_0572_159,1757,713,406.jpg",50.09588,1,False
30340706,"wit76_pdf76_0029_141,1602,485,273.jpg","wit116_man116_0248_175,517,485,344.jpg",33.99266,1,False
30340710,"wit76_pdf76_0029_141,1602,485,273.jpg","wit116_man116_0582_268,1586,843,511.jpg",39.52689,1,False
30340712,"wit76_pdf76_0029_141,1602,485,273.jpg","wit116_man116_0580_952,421,372,342.jpg",29.85776,1,False
30340713,"wit76_pdf76_0029_141,1602,485,273.jpg","wit116_man116_0258_891,135,375,318.jpg",33.73554,1,False
30340718,"wit76_pdf76_0029_141,1602,485,273.jpg","wit116_man116_0248_1594,1789,278,353.jpg",51.33889,1,False
29999192,"wit76_pdf76_0031_726,1479,563,430.jpg","wit76_pdf76_0167_53,1859,190,278.jpg",27.36542,1,True
29999193,"wit76_pdf76_0031_726,1479,563,430.jpg","wit76_pdf76_0167_57,1396,160,219.jpg",26.10076,1,True
30340721,"wit76_pdf76_0031_726,1479,563,430.jpg","wit116_man116_0284_212,1899,615,388.jpg",29.73237,1,False
30340727,"wit76_pdf76_0031_726,1479,563,430.jpg","wit116_man116_0570_544,888,457,338.jpg",29.19036,1,False
30340730,"wit76_pdf76_0031_726,1479,563,430.jpg","wit116_man116_0566_1072,1796,724,342.jpg",41.80642,1,False
30340735,"wit76_pdf76_0031_726,1479,563,430.jpg","wit116_man116_0254_374,1871,509,457.jpg",28.72752,1,False
30340737,"wit76_pdf76_0031_726,1479,563,430.jpg","wit116_man116_0256_1564,557,332,614.jpg",30.54812,1,False
30617550,"wit76_pdf76_0032_86,1944,600,424.jpg","wit76_pdf76_0167_331,473,307,225.jpg",29.73291,1,True
30002436,"wit76_pdf76_0032_69,531,235,623.jpg","wit76_pdf76_0401_27,293,471,331.jpg",36.2674,1,True
29999195,"wit76_pdf76_0032_86,1944,600,424.jpg","wit76_pdf76_0901_1189,196,173,228.jpg",50.23513,1,True
29999196,"wit76_pdf76_0032_69,531,235,623.jpg","wit76_pdf76_0032_86,1944,600,424.jpg",33.30774,1,True
29999197,"wit76_pdf76_0032_86,1944,600,424.jpg","wit76_pdf76_0167_248,481,378,210.jpg",29.01074,1,True
29999198,"wit76_pdf76_0032_86,1944,600,424.jpg","wit76_pdf76_0901_798,2183,185,191.jpg",51.58066,1,True
29999194,"wit76_pdf76_0032_86,1944,600,424.jpg","wit76_pdf76_0163_261,284,866,414.jpg",29.39621,1,True
30001259,"wit76_pdf76_0032_69,531,235,623.jpg","wit76_pdf76_0319_35,1605,206,212.jpg",25.29973,1,True
30340754,"wit76_pdf76_0032_86,1944,600,424.jpg","wit116_man116_0570_160,989,444,429.jpg",76.13331,1,False
30340769,"wit76_pdf76_0032_86,1944,600,424.jpg","wit116_man116_0282_843,1355,552,360.jpg",38.74876,1,False
30340790,"wit76_pdf76_0032_86,1944,600,424.jpg","wit116_man116_0238_1554,1219,265,226.jpg",29.78043,1,False
30340760,"wit76_pdf76_0032_86,1944,600,424.jpg","wit116_man116_0240_1516,923,275,210.jpg",40.80457,1,False
30340792,"wit76_pdf76_0032_86,1944,600,424.jpg","wit116_man116_0242_790,795,301,308.jpg",45.73352,1,False
30340763,"wit76_pdf76_0032_86,1944,600,424.jpg","wit116_man116_0246_772,1257,464,326.jpg",64.73488,1,False
30340740,"wit76_pdf76_0032_69,531,235,623.jpg","wit116_man116_0282_956,937,260,416.jpg",25.75927,1,False
30340744,"wit76_pdf76_0032_69,531,235,623.jpg","wit116_man116_0584_226,1573,349,584.jpg",53.51256,1,False
30340749,"wit76_pdf76_0032_69,531,235,623.jpg","wit116_man116_0570_1590,1814,241,414.jpg",27.58154,1,False
30340751,"wit76_pdf76_0032_69,531,235,623.jpg","wit116_man116_0284_997,1886,407,378.jpg",47.70923,1,False
30340758,"wit76_pdf76_0032_86,1944,600,424.jpg","wit116_man116_0284_997,1886,407,378.jpg",55.24836,1,False
30340780,"wit76_pdf76_0032_86,1944,600,424.jpg","wit116_man116_0568_1278,1631,507,516.jpg",27.7494,1,False
30340795,"wit76_pdf76_0032_86,1944,600,424.jpg","wit116_man116_0568_154,322,463,242.jpg",39.75171,1,False
30340772,"wit76_pdf76_0032_86,1944,600,424.jpg","wit116_man116_0580_148,465,443,281.jpg",31.59643,1,False
30340785,"wit76_pdf76_0032_86,1944,600,424.jpg","wit116_man116_0582_268,1586,843,511.jpg",39.21527,1,False
30340783,"wit76_pdf76_0032_86,1944,600,424.jpg","wit116_man116_0572_1362,163,413,343.jpg",29.12239,1,False
30340798,"wit76_pdf76_0043_48,1375,296,387.jpg","wit116_man116_0258_1482,209,388,265.jpg",35.77514,1,False
29999201,"wit76_pdf76_0043_48,1375,296,387.jpg","wit76_pdf76_0321_1069,1548,254,274.jpg",49.47937,1,True
29999200,"wit76_pdf76_0043_48,1375,296,387.jpg","wit76_pdf76_0321_475,956,277,257.jpg",28.51577,1,True
30002852,"wit76_pdf76_0043_72,1768,305,289.jpg","wit76_pdf76_0813_1037,1397,231,156.jpg",32.02103,1,True
29999204,"wit76_pdf76_0043_72,1768,305,289.jpg","wit76_pdf76_0813_658,1778,247,215.jpg",60.73607,1,True
29999205,"wit76_pdf76_0043_72,1768,305,289.jpg","wit76_pdf76_0901_647,421,341,217.jpg",31.79921,1,True
29999215,"wit76_pdf76_0043_72,1768,305,289.jpg","wit76_pdf76_0118_1162,1653,151,191.jpg",58.18054,1,True
29999202,"wit76_pdf76_0043_48,1375,296,387.jpg","wit76_pdf76_0167_634,1171,203,186.jpg",27.6049,1,True
29999199,"wit76_pdf76_0043_48,1375,296,387.jpg","wit76_pdf76_0167_242,293,199,174.jpg",30.44036,1,True
29999206,"wit76_pdf76_0043_72,1768,305,289.jpg","wit76_pdf76_0319_1113,1796,407,162.jpg",32.89097,1,True
29999203,"wit76_pdf76_0043_72,1768,305,289.jpg","wit76_pdf76_0267_538,816,375,278.jpg",28.87028,1,True
30340809,"wit76_pdf76_0043_72,1768,305,289.jpg","wit116_man116_0252_871,1560,566,662.jpg",52.00965,1,False
30340818,"wit76_pdf76_0043_72,1768,305,289.jpg","wit116_man116_0252_877,780,439,394.jpg",31.89069,1,False
30340814,"wit76_pdf76_0043_72,1768,305,289.jpg","wit116_man116_0248_1410,1403,360,415.jpg",36.85081,1,False
30340804,"wit76_pdf76_0043_48,1375,296,387.jpg","wit116_man116_0242_205,1820,624,404.jpg",44.46932,1,False
30617561,"wit76_pdf76_0051_75,2032,338,313.jpg","wit76_pdf76_0901_636,2158,354,222.jpg",71.19625,1,True
29999208,"wit76_pdf76_0051_75,2032,338,313.jpg","wit76_pdf76_0813_1556,1357,372,202.jpg",46.04193,1,True
30003169,"wit76_pdf76_0051_75,2032,338,313.jpg","wit76_pdf76_0813_937,616,291,324.jpg",31.70222,1,True
29999209,"wit76_pdf76_0051_75,2032,338,313.jpg","wit76_pdf76_0901_1005,250,202,129.jpg",72.65583,1,True
29999211,"wit76_pdf76_0051_75,2032,338,313.jpg","wit76_pdf76_0167_430,1403,212,227.jpg",39.97407,1,True
29999210,"wit76_pdf76_0051_75,2032,338,313.jpg","wit76_pdf76_0167_1031,736,204,186.jpg",54.52342,1,True
29999207,"wit76_pdf76_0051_75,2032,338,313.jpg","wit76_pdf76_0901_914,441,305,214.jpg",59.99954,1,True
30340837,"wit76_pdf76_0051_75,2032,338,313.jpg","wit116_man116_0238_262,1148,338,242.jpg",51.56784,1,False
30340840,"wit76_pdf76_0051_75,2032,338,313.jpg","wit116_man116_0240_718,1559,229,134.jpg",44.93363,1,False
30340828,"wit76_pdf76_0051_75,2032,338,313.jpg","wit116_man116_0240_1516,923,275,210.jpg",66.98039,1,False
30340831,"wit76_pdf76_0051_75,2032,338,313.jpg","wit116_man116_0254_374,1871,509,457.jpg",62.26033,1,False
30340844,"wit76_pdf76_0051_75,2032,338,313.jpg","wit116_man116_0568_1075,175,315,442.jpg",54.14287,1,False
30340825,"wit76_pdf76_0051_75,2032,338,313.jpg","wit116_man116_0240_1030,903,300,229.jpg",66.64601,1,False
30340860,"wit76_pdf76_0051_75,2032,338,313.jpg","wit116_man116_0588_1076,241,794,724.jpg",49.71611,1,False
30340882,"wit76_pdf76_0051_75,2032,338,313.jpg","wit116_man116_0238_232,620,364,242.jpg",38.84839,1,False
30340821,"wit76_pdf76_0051_75,2032,338,313.jpg","wit116_man116_0244_758,123,371,317.jpg",63.00032,1,False
30340834,"wit76_pdf76_0051_75,2032,338,313.jpg","wit116_man116_0238_238,184,472,172.jpg",25.05767,1,False
30340870,"wit76_pdf76_0051_75,2032,338,313.jpg","wit116_man116_0588_183,1592,683,589.jpg",39.03001,1,False
30340853,"wit76_pdf76_0051_75,2032,338,313.jpg","wit116_man116_0570_834,1325,475,450.jpg",37.41119,1,False
30340856,"wit76_pdf76_0051_75,2032,338,313.jpg","wit116_man116_0248_1594,1789,278,353.jpg",25.29641,1,False
30340863,"wit76_pdf76_0051_75,2032,338,313.jpg","wit116_man116_0256_542,1256,672,400.jpg",68.60776,1,False
30340878,"wit76_pdf76_0051_75,2032,338,313.jpg","wit116_man116_0250_1505,1919,334,333.jpg",43.96008,1,False
30340873,"wit76_pdf76_0051_75,2032,338,313.jpg","wit116_man116_0582_268,1586,843,511.jpg",38.88911,1,False
30340849,"wit76_pdf76_0051_75,2032,338,313.jpg","wit116_man116_0240_1339,902,223,145.jpg",38.42492,1,False
30340867,"wit76_pdf76_0051_75,2032,338,313.jpg","wit116_man116_0248_1595,201,235,329.jpg",31.27574,1,False
30000022,"wit76_pdf76_0118_1162,1653,151,191.jpg","wit76_pdf76_0167_57,1396,160,219.jpg",37.35166,1,True
29999213,"wit76_pdf76_0118_1162,1653,151,191.jpg","wit76_pdf76_0813_658,1778,247,215.jpg",37.97052,1,True
29999214,"wit76_pdf76_0118_1162,1653,151,191.jpg","wit76_pdf76_0167_430,1403,212,227.jpg",26.10883,1,True
29999212,"wit76_pdf76_0118_1162,1653,151,191.jpg","wit76_pdf76_0167_248,2136,188,156.jpg",40.64332,1,True
30340886,"wit76_pdf76_0118_1162,1653,151,191.jpg","wit116_man116_0248_531,873,291,291.jpg",33.34418,1,False
30340898,"wit76_pdf76_0118_1162,1653,151,191.jpg","wit116_man116_0248_783,1299,566,430.jpg",38.18952,1,False
30340896,"wit76_pdf76_0118_1162,1653,151,191.jpg","wit116_man116_0248_1288,1072,269,366.jpg",42.12942,1,False
30340893,"wit76_pdf76_0118_1162,1653,151,191.jpg","wit116_man116_0248_1410,1403,360,415.jpg",39.78878,1,False
30340900,"wit76_pdf76_0118_1162,1653,151,191.jpg","wit116_man116_0572_139,60,720,492.jpg",26.03973,1,False
29999221,"wit76_pdf76_0127_127,247,358,229.jpg","wit76_pdf76_0128_69,118,245,258.jpg",69.70742,1,True
29999217,"wit76_pdf76_0127_127,247,358,229.jpg","wit76_pdf76_0128_1054,671,255,278.jpg",63.44777,1,True
29999216,"wit76_pdf76_0127_127,247,358,229.jpg","wit76_pdf76_0128_1065,975,232,280.jpg",67.84383,1,True
29999218,"wit76_pdf76_0127_127,247,358,229.jpg","wit76_pdf76_0128_108,766,538,255.jpg",79.79123,1,True
29999219,"wit76_pdf76_0127_127,247,358,229.jpg","wit76_pdf76_0128_1089,1854,223,270.jpg",62.48052,1,True
29999220,"wit76_pdf76_0127_127,247,358,229.jpg","wit76_pdf76_0825_191,1701,428,448.jpg",61.12169,1,True
30340902,"wit76_pdf76_0127_127,247,358,229.jpg","wit116_man116_0120_1331,1663,310,572.jpg",36.93725,1,False
29999229,"wit76_pdf76_0128_1054,671,255,278.jpg","wit76_pdf76_0207_1004,1647,512,726.jpg",64.2121,1,True
29999223,"wit76_pdf76_0128_1054,671,255,278.jpg","wit76_pdf76_0128_1065,975,232,280.jpg",104.98773,1,True
29999237,"wit76_pdf76_0128_1065,975,232,280.jpg","wit76_pdf76_0401_31,616,354,339.jpg",34.07518,1,True
29999226,"wit76_pdf76_0128_108,766,538,255.jpg","wit76_pdf76_0128_1054,671,255,278.jpg",67.86888,1,True
29999233,"wit76_pdf76_0128_108,766,538,255.jpg","wit76_pdf76_0128_1065,975,232,280.jpg",60.91768,1,True
29999257,"wit76_pdf76_0128_69,118,245,258.jpg","wit76_pdf76_0128_1089,1854,223,270.jpg",100.11513,1,True
29999224,"wit76_pdf76_0128_69,118,245,258.jpg","wit76_pdf76_0128_1054,671,255,278.jpg",98.87406,1,True
29999247,"wit76_pdf76_0128_69,118,245,258.jpg","wit76_pdf76_0128_108,766,538,255.jpg",77.43637,1,True
29999234,"wit76_pdf76_0128_69,118,245,258.jpg","wit76_pdf76_0128_1065,975,232,280.jpg",96.82099,1,True
29999270,"wit76_pdf76_0128_69,118,245,258.jpg","wit76_pdf76_0643_722,236,592,238.jpg",66.58412,1,True
29999222,"wit76_pdf76_0128_1054,671,255,278.jpg","wit76_pdf76_0128_1089,1854,223,270.jpg",120.91307,1,True
29999230,"wit76_pdf76_0128_1065,975,232,280.jpg","wit76_pdf76_0128_1089,1854,223,270.jpg",107.65516,1,True
29999239,"wit76_pdf76_0128_108,766,538,255.jpg","wit76_pdf76_0128_1089,1854,223,270.jpg",63.50033,1,True
29999260,"wit76_pdf76_0128_1089,1854,223,270.jpg","wit76_pdf76_0401_31,616,354,339.jpg",29.60713,1,True
29999255,"wit76_pdf76_0128_1089,1854,223,270.jpg","wit76_pdf76_0825_191,1701,428,448.jpg",88.769,1,True
29999232,"wit76_pdf76_0128_1065,975,232,280.jpg","wit76_pdf76_0825_191,1701,428,448.jpg",96.3231,1,True
29999225,"wit76_pdf76_0128_1054,671,255,278.jpg","wit76_pdf76_0825_191,1701,428,448.jpg",92.79651,1,True
29999263,"wit76_pdf76_0128_69,118,245,258.jpg","wit76_pdf76_0825_191,1701,428,448.jpg",101.73269,1,True
29999246,"wit76_pdf76_0128_108,766,538,255.jpg","wit76_pdf76_0825_191,1701,428,448.jpg",88.1174,1,True
30340906,"wit76_pdf76_0128_1054,671,255,278.jpg","wit116_man116_0250_301,1421,272,241.jpg",39.91945,1,False
30340909,"wit76_pdf76_0128_1054,671,255,278.jpg","wit116_man116_0250_910,1847,351,431.jpg",25.81036,1,False
30340917,"wit76_pdf76_0128_1054,671,255,278.jpg","wit116_man116_0256_183,61,683,445.jpg",28.08225,1,False
30340923,"wit76_pdf76_0128_1065,975,232,280.jpg","wit116_man116_0120_1321,919,315,561.jpg",79.52803,1,False
30340925,"wit76_pdf76_0128_1065,975,232,280.jpg","wit116_man116_0120_1331,1663,310,572.jpg",79.54488,1,False
30340928,"wit76_pdf76_0128_1065,975,232,280.jpg","wit116_man116_0250_910,1847,351,431.jpg",26.5109,1,False
30340931,"wit76_pdf76_0128_1065,975,232,280.jpg","wit116_man116_0250_301,1421,272,241.jpg",34.98569,1,False
30340938,"wit76_pdf76_0128_1089,1854,223,270.jpg","wit116_man116_0120_1321,919,315,561.jpg",80.8899,1,False
30340941,"wit76_pdf76_0128_1089,1854,223,270.jpg","wit116_man116_0250_301,1421,272,241.jpg",35.57838,1,False
30340958,"wit76_pdf76_0128_69,118,245,258.jpg","wit116_man116_0250_910,1847,351,431.jpg",36.90262,1,False
30340934,"wit76_pdf76_0128_108,766,538,255.jpg","wit116_man116_0120_1321,919,315,561.jpg",42.74097,1,False
30340944,"wit76_pdf76_0128_1089,1854,223,270.jpg","wit116_man116_0250_910,1847,351,431.jpg",26.86986,1,False
30340950,"wit76_pdf76_0128_69,118,245,258.jpg","wit116_man116_0250_301,1421,272,241.jpg",33.0852,1,False
30340955,"wit76_pdf76_0128_69,118,245,258.jpg","wit116_man116_0120_1321,919,315,561.jpg",78.00028,1,False
30340961,"wit76_pdf76_0128_69,118,245,258.jpg","wit116_man116_0256_183,61,683,445.jpg",33.16568,1,False
30340948,"wit76_pdf76_0128_1089,1854,223,270.jpg","wit116_man116_0120_1331,1663,310,572.jpg",82.49608,1,False
30340913,"wit76_pdf76_0128_1054,671,255,278.jpg","wit116_man116_0120_1321,919,315,561.jpg",71.42629,1,False
30340920,"wit76_pdf76_0128_1054,671,255,278.jpg","wit116_man116_0250_969,1490,216,272.jpg",25.2672,1,False
30340965,"wit76_pdf76_0161_358,1483,665,229.jpg","wit116_man116_0307_143,386,1576,647.jpg",43.86959,1,False
29999271,"wit76_pdf76_0161_358,1483,665,229.jpg","wit76_pdf76_0163_261,284,866,414.jpg",95.73139,1,True
29999272,"wit76_pdf76_0161_358,1483,665,229.jpg","wit76_pdf76_1017_781,1142,367,312.jpg",86.31846,1,True
29999274,"wit76_pdf76_0163_261,284,866,414.jpg","wit76_pdf76_1017_781,1142,367,312.jpg",72.52879,1,True
30340967,"wit76_pdf76_0163_261,284,866,414.jpg","wit116_man116_0307_143,386,1576,647.jpg",61.55351,1,False
29999924,"wit76_pdf76_0167_50,1164,186,204.jpg","wit76_pdf76_0167_496,1865,110,237.jpg",34.1201,1,True
30341676,"wit76_pdf76_0167_58,482,218,257.jpg","wit116_man116_0248_561,379,320,372.jpg",29.22604,1,False
30341939,"wit76_pdf76_0167_884,1162,192,241.jpg","wit116_man116_0242_1065,667,367,267.jpg",26.78103,1,False
30617566,"wit76_pdf76_0167_1025,602,228,196.jpg","wit76_pdf76_0167_1031,705,204,217.jpg",37.8677,1,True
30617574,"wit76_pdf76_0167_1029,247,212,205.jpg","wit76_pdf76_0319_1113,1796,407,162.jpg",31.58214,1,True
30617578,"wit76_pdf76_0167_1031,705,204,217.jpg","wit76_pdf76_0319_44,1333,265,249.jpg",39.83504,1,True
30617581,"wit76_pdf76_0167_1031,705,204,217.jpg","wit76_pdf76_0167_1114,2095,119,246.jpg",55.72266,1,True
30617582,"wit76_pdf76_0167_1031,705,204,217.jpg","wit76_pdf76_0319_871,1345,184,251.jpg",28.53296,1,True
30617585,"wit76_pdf76_0167_1031,705,204,217.jpg","wit76_pdf76_0319_651,1563,183,236.jpg",32.82589,1,True
30617583,"wit76_pdf76_0167_236,1167,211,218.jpg","wit76_pdf76_0167_1031,705,204,217.jpg",34.70205,1,True
30617587,"wit76_pdf76_0167_441,1166,176,232.jpg","wit76_pdf76_0167_1031,705,204,217.jpg",65.29435,1,True
30617591,"wit76_pdf76_0167_50,2093,192,210.jpg","wit76_pdf76_0167_1041,1388,178,199.jpg",31.01922,1,True
30617623,"wit76_pdf76_0167_1214,243,220,235.jpg","wit76_pdf76_0901_1087,2034,126,202.jpg",32.92964,1,True
30617624,"wit76_pdf76_0167_236,1167,211,218.jpg","wit76_pdf76_0167_1214,243,220,235.jpg",49.84791,1,True
30617625,"wit76_pdf76_0167_1214,243,220,235.jpg","wit76_pdf76_0901_634,191,229,235.jpg",47.1884,1,True
30617627,"wit76_pdf76_0167_1214,243,220,235.jpg","wit76_pdf76_0813_658,1778,247,215.jpg",25.48255,1,True
30617628,"wit76_pdf76_0167_1214,243,220,235.jpg","wit76_pdf76_0267_538,816,375,278.jpg",26.85047,1,True
30617592,"wit76_pdf76_0167_1046,1871,164,205.jpg","wit76_pdf76_0167_1242,1872,194,224.jpg",36.92047,1,True
30617632,"wit76_pdf76_0167_1041,1388,178,199.jpg","wit76_pdf76_0167_1242,1872,194,224.jpg",25.364,1,True
30617633,"wit76_pdf76_0167_496,1865,110,237.jpg","wit76_pdf76_0167_1242,1872,194,224.jpg",33.84075,1,True
30617634,"wit76_pdf76_0167_313,1633,228,243.jpg","wit76_pdf76_0167_1242,1872,194,224.jpg",25.84618,1,True
30617635,"wit76_pdf76_0167_1242,1872,194,224.jpg","wit76_pdf76_0319_797,1614,312,173.jpg",31.51625,1,True
30617642,"wit76_pdf76_0167_1031,705,204,217.jpg","wit76_pdf76_0167_1243,657,180,281.jpg",59.90315,1,True
30617653,"wit76_pdf76_0167_1245,1612,198,259.jpg","wit76_pdf76_0267_334,161,211,161.jpg",27.30394,1,True
30617654,"wit76_pdf76_0167_637,694,199,209.jpg","wit76_pdf76_0167_1245,1612,198,259.jpg",44.95362,1,True
30617655,"wit76_pdf76_0167_1245,1612,198,259.jpg","wit76_pdf76_0319_448,1558,199,257.jpg",31.1972,1,True
30617656,"wit76_pdf76_0167_1245,1612,198,259.jpg","wit76_pdf76_0321_490,706,416,291.jpg",46.97629,1,True
30617657,"wit76_pdf76_0167_1245,1612,198,259.jpg","wit76_pdf76_0267_793,171,228,110.jpg",32.46553,1,True
30617658,"wit76_pdf76_0167_1245,1612,198,259.jpg","wit76_pdf76_0813_658,1778,247,215.jpg",46.5678,1,True
30617659,"wit76_pdf76_0167_1061,1625,152,248.jpg","wit76_pdf76_0167_1245,1612,198,259.jpg",63.09488,1,True
30617660,"wit76_pdf76_0167_1245,1612,198,259.jpg","wit76_pdf76_0319_1278,1595,206,216.jpg",25.20301,1,True
30617661,"wit76_pdf76_0167_1029,247,212,205.jpg","wit76_pdf76_0167_1245,1612,198,259.jpg",40.03514,1,True
30617630,"wit76_pdf76_0167_50,2093,192,210.jpg","wit76_pdf76_0167_1242,1872,194,224.jpg",50.26009,1,True
30617685,"wit76_pdf76_0167_242,256,198,213.jpg","wit76_pdf76_0319_220,107,174,260.jpg",33.12854,1,True
30617687,"wit76_pdf76_0167_242,256,198,213.jpg","wit76_pdf76_0813_658,1778,247,215.jpg",29.33815,1,True
30617690,"wit76_pdf76_0167_39,252,216,181.jpg","wit76_pdf76_0167_242,915,202,241.jpg",78.33362,1,True
30617703,"wit76_pdf76_0167_248,2093,188,199.jpg","wit76_pdf76_0813_569,410,244,174.jpg",39.05856,1,True
